試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ00916372,,,UX143T3,個,30,JPY,0,,2014/12/19,2019/12/18,,60,0,1,917159,2800,,
QJ00916372,,,UX142U3,個,10,JPY,0,,2014/12/19,2019/12/18,,60,0,1,917159,2900,,
QJ00917751,,,UX14253,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,917751,100,,
QJ00917915,,,UX14413,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,917915,500,,
QJ00918592,,,UX144E7,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,918592,100,,
QJ00918862,,,UX144E7,個,1,JPY,0,,2014/12/19,2019/12/18,,60,0,1,918862,100,,
QJ00921162,,,UXA40T2,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,921162,100,,
QJ00921267,,,UX14413,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,921267,300,,
QJ00921267,,,UX14373,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,921267,400,,
QJ00921268,,,UX14403,個,1,JPY,0,,2015/2/1,2018/8/31,,43,0,1,921268,100,,
QJ00921777,,,UX140X5,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,921777,100,,
QJ00922239,,,UX14413,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,922239,100,,
QJ00924135,,,UX142F2,個,1,JPY,0,,2015/1/1,2017/12/31,,36,0,1,924135,800,,
QJ00924245,,,UX14403,個,1,JPY,0,,2015/2/1,2019/3/31,,50,0,1,924245,100,,
QJ00924247,,,UX14393,個,1,JPY,0,,2015/2/1,2019/3/31,,50,0,1,924247,100,,
QJ00924320,,,UX14413,個,1,JPY,0,,2016/1/1,2019/12/31,,48,0,1,926246,1200,,
QJ00925769,,,UX14395,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,925769,200,,
QJ00925776,,,UX140X5,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,925776,200,,
QJ00926046,,,UXA40T4,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,926046,100,,
QJ00926308,,,UX14413,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,926308,300,,
QJ00927328,,,UXA40T3,個,1,JPY,0,,2015/2/1,2017/11/30,,34,0,1,927328,100,,
QJ00927601,,,UXA40T3,個,1,JPY,0,,2015/2/1,2017/11/30,,34,0,1,927601,100,,
QJ00927687,,,UX141F3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,927687,300,,
QJ00928461,,,UX141C3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,928461,100,,
QJ00928482,,,UX14403,個,1,JPY,0,,2015/2/1,2018/2/28,,37,0,1,928482,100,,
QJ00929141,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,929141,100,,
QJ00929302,,,UX14403,個,1,JPY,0,,2015/2/1,2018/6/30,,41,0,1,929302,100,,
QJ00929492,,,UX142R3,個,10,JPY,0,,2015/8/1,2018/7/31,,36,0,1,963607,300,,
QJ00929492,,,UX144C3,個,2,JPY,0,,2015/8/1,2018/7/31,,36,0,1,963607,400,,
QJ00929492,,,UX14095,個,20,JPY,0,,2017/8/1,2018/7/31,,12,0,1,963607,700,,
QJ00929492,,,UX14075,個,4,JPY,0,,2017/8/1,2018/7/31,,12,0,1,963607,800,,
QJ00930530,,,UX14413,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,930530,600,,
QJ00931078,,,UX14403,個,1,JPY,0,,2015/1/1,2019/2/28,,50,0,1,931078,100,,
QJ00932383,,,UX14403,個,1,JPY,0,,2015/2/1,2017/12/31,,35,0,1,932383,100,,
QJ00933582,,,UX14403,個,1,JPY,0,,2015/2/1,2018/12/31,,47,0,1,933582,100,,
QJ00934507,,,UX142F2,個,1,JPY,0,,2015/1/1,2017/12/31,,36,0,1,934507,800,,
QJ00934680,,,UX14393,個,1,JPY,0,,2015/1/1,2018/5/31,,41,0,1,934680,100,,
QJ00934766,,,UX14403,個,1,JPY,0,,2015/2/1,2018/4/30,,39,0,1,934766,100,,
QJ00935386,,,UX14393,個,1,JPY,0,,2015/2/1,2019/6/30,,53,0,1,935386,100,,
QJ00935387,,,UX14393,個,1,JPY,0,,2015/2/1,2018/4/30,,39,0,1,935387,100,,
QJ00935463,,,UX14403,個,1,JPY,0,,2015/2/1,2019/3/31,,50,0,1,935463,100,,
QJ00935464,,,UX14393,個,1,JPY,0,,2015/2/1,2018/3/31,,38,0,1,935464,100,,
QJ00935484,,,UXA40T4,個,1,JPY,0,,2015/2/1,2017/11/30,,34,0,1,935484,100,,
QJ00935485,,,UXA40T3,個,1,JPY,0,,2015/2/1,2017/11/30,,34,0,1,935485,100,,
QJ00935685,,,UX14403,個,1,JPY,0,,2015/2/1,2019/6/30,,53,0,1,935685,100,,
QJ00936392,,,UX14393,個,1,JPY,0,,2015/2/1,2018/6/30,,41,0,1,936392,100,,
QJ00936393,,,UX14393,個,1,JPY,0,,2015/2/1,2018/3/31,,38,0,1,936393,100,,
QJ00938146,,,UX14393,個,1,JPY,0,,2015/2/1,2018/3/31,,38,0,1,938146,100,,
QJ00939766,,,UX142F2,個,1,JPY,0,,2015/2/1,2018/1/31,,36,0,1,939766,1300,,
QJ00941352,,,UX14403,個,1,JPY,0,,2015/2/1,2018/6/10,,40,0,1,941352,100,,
QJ00941798,,,UXA40T3,個,1,JPY,0,,2015/2/1,2018/5/3,,39,0,1,941798,100,,
QJ00942233,,,UX14393,個,1,JPY,0,,2015/2/1,2018/12/31,,47,0,1,942233,100,,
QJ00942234,,,UX14393,個,1,JPY,0,,2015/2/1,2018/12/31,,47,0,1,942234,100,,
QJ00944369,,,UX14403,個,1,JPY,0,,2015/3/1,2017/10/31,,32,0,1,944369,100,,
QJ00945336,,,UX14403,個,1,JPY,0,,2015/2/1,2018/10/31,,45,0,1,945336,100,,
QJ00945337,,,UX14393,個,1,JPY,0,,2015/2/1,2018/2/28,,37,0,1,945337,100,,
QJ00947060,,,UX14722,個,1,JPY,0,,2015/2/1,2018/1/31,,36,0,1,947060,100,,
QJ00947068,,,UX14403,個,1,JPY,0,,2015/2/1,2018/7/31,,42,0,1,947068,100,,
QJ00947996,,,UX14403,個,1,JPY,0,,2015/3/1,2017/11/30,,33,0,1,947996,100,,
QJ00948851,,,UX14403,個,1,JPY,0,,2015/3/1,2018/12/31,,46,0,1,948851,100,,
QJ00949628,,,UX142F2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,949893,600,,
QJ00949733,,,UX143S3,個,20,JPY,0,,2015/2/1,2018/9/30,,44,0,1,955015,600,,
QJ00949733,,,UX14033,個,1,JPY,0,,2015/2/1,2018/9/30,,44,0,1,955015,700,,
QJ00949792,,,UX14403,個,1,JPY,0,,2015/3/1,2018/6/30,,40,0,1,949792,100,,
QJ00949799,,,UX14722,個,1,JPY,0,,2015/2/1,2018/1/31,,36,0,1,949799,100,,
QJ00950161,,,UX14403,個,1,JPY,0,,2015/3/1,2018/4/30,,38,0,1,950161,100,,
QJ00950403,,,UX14413,個,1,JPY,0,,2015/12/1,2019/11/30,,48,0,1,950403,800,,
QJ00950487,,,UX14403,個,1,JPY,0,,2015/2/1,2018/11/30,,46,0,1,950487,100,,
QJ00951225,,,UX142F2,個,1,JPY,0,,2016/1/28,2018/1/27,,24,0,1,954108,3400,,
QJ00951641,,,UX14403,個,1,JPY,0,,2015/3/1,2017/10/31,,32,0,1,951641,100,,
QJ00951700,,,UX142A2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,951700,400,,
QJ00952334,,,UX14393,個,1,JPY,0,,2015/3/1,2017/11/30,,33,0,1,952334,100,,
QJ00953036,,,UX14403,個,1,JPY,0,,2015/3/1,2019/4/30,,50,0,1,953036,100,,
QJ00953173,,,UX14403,個,1,JPY,0,,2013/10/1,2018/9/30,,60,0,1,953173,100,,
QJ00953249,,,UX14403,個,1,JPY,0,,2015/3/1,2018/12/31,,46,0,1,953249,100,,
QJ00954725,,,UX14393,個,1,JPY,0,,2015/3/1,2017/11/30,,33,0,1,954725,100,,
QJ00954726,,,UX14393,個,1,JPY,0,,2015/3/1,2019/2/28,,48,0,1,954726,100,,
QJ00954727,,,UX14393,個,1,JPY,0,,2015/3/1,2019/2/1,,47,0,1,954727,100,,
QJ00954728,,,UX14393,個,1,JPY,0,,2015/4/1,2018/9/30,,42,0,1,954728,100,,
QJ00955302,,,UX14393,個,1,JPY,0,,2015/3/1,2019/8/31,,54,0,1,955302,100,,
QJ00955596,,,UX14393,個,1,JPY,0,,2015/3/1,2018/3/31,,37,0,1,955596,100,,
QJ00955887,,,UX14413,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,955887,700,,
QJ00955965,,,UX14403,個,1,JPY,0,,2015/3/1,2018/2/20,,36,0,1,955965,100,,
QJ00956258,,,UX14403,個,1,JPY,0,,2015/3/1,2017/10/31,,32,0,1,956258,100,,
QJ00956761,,,UX14413,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,956761,400,,
QJ00956804,,,UXA40T3,個,1,JPY,0,,2015/3/1,2018/3/31,,37,0,1,956804,200,,
QJ00957827,,,UXA40T3,個,1,JPY,0,,2015/3/1,2019/2/28,,48,0,1,957827,100,,
QJ00957835,,,UX14403,個,1,JPY,0,,2015/3/1,2018/9/30,,43,0,1,957835,100,,
QJ00957840,,,UX14403,個,1,JPY,0,,2015/3/1,2018/12/4,,45,0,1,957840,100,,
QJ00958610,,,UXA40T3,個,1,JPY,0,,2015/3/1,2018/2/28,,36,0,1,958610,300,,
QJ00961121,,,UX143V3,個,50,JPY,0,,2014/12/15,2019/12/16,,60,0,1,961121,100,,
QJ00961121,,,UX14985,個,50,JPY,0,,2014/12/15,2019/12/16,,60,0,1,961121,200,,
QJ00962259,,,UX142H2,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,962259,500,,
QJ00963430,,,UX14403,個,1,JPY,0,,2015/4/1,2018/2/28,,35,0,1,963430,100,,
QJ00966731,,,UX142F2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,966731,600,,
QJ00967101,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,967101,100,,
QJ00967829,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,967829,100,,
QJ00970295,,,UX14403,個,1,JPY,0,,2015/3/1,2019/4/30,,50,0,1,970295,100,,
QJ00970466,,,UX14413,個,1,JPY,0,,2015/3/25,2019/3/24,,48,0,1,970466,600,,
QJ00970500,,,UX142A2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,970500,700,,
QJ00970599,,,UX14393,個,1,JPY,0,,2015/3/1,2018/10/31,,44,0,1,970599,100,,
QJ00970600,,,UX14403,個,1,JPY,0,,2015/3/1,2019/7/31,,53,0,1,970600,100,,
QJ00971280,,,UX14383,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,971280,100,,
QJ00971838,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,971838,500,,
QJ00972801,,,UX14403,個,1,JPY,0,,2015/4/1,2019/1/31,,46,0,1,972801,100,,
QJ00975381,,,UX142A2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,975381,600,,
QJ00975449,,,UX14413,個,1,JPY,0,,2015/3/1,2019/2/28,,48,0,1,975449,1300,,
QJ00976001,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,976001,400,,
QJ00976447,,,UX141G3,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,980496,2500,,
QJ00976719,,,UX142A2,個,1,JPY,0,,2016/11/1,2017/10/31,,12,0,1,977172,700,,
QJ00977546,,,UX14393,個,1,JPY,0,,2015/3/1,2019/7/31,,53,0,1,977546,100,,
QJ00978044,,,UX142A2,個,1,JPY,0,,2016/11/1,2017/10/31,,12,0,1,978044,700,,
QJ00978413,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,978413,500,,
QJ00979935,,,UX14393,個,1,JPY,0,,2015/4/1,2018/1/31,,34,0,1,979935,100,,
QJ00980342,,,UX14722,個,1,JPY,0,,2015/4/1,2018/3/31,,36,0,1,980342,100,,
QJ00981212,,,UX142A2,個,1,JPY,0,,2017/3/1,2018/2/28,,12,0,1,981787,700,,
QJ00981299,,,UX142F2,個,1,JPY,0,,2014/11/1,2019/3/31,,53,0,1,981299,1900,,
QJ00981512,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,981512,100,,
QJ00981642,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,981642,300,,
QJ00981874,,,UX14413,個,1,JPY,0,,2016/1/1,2019/12/31,,48,0,1,981874,600,,
QJ00982918,,,UX14403,個,1,JPY,0,,2015/3/1,2018/4/30,,38,0,1,982918,100,,
QJ00983152,,,UX14413,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,983152,800,,
QJ00984263,,,UX14393,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,984263,100,,
QJ00984935,,,UX142G2,個,1,JPY,0,,2015/4/1,2019/2/28,,47,0,1,984935,100,,
QJ00984935,,,UX14353,個,1,JPY,0,,2015/4/1,2019/2/28,,47,0,1,984935,200,,
QJ00984935,,,UX14413,個,1,JPY,0,,2015/4/1,2019/2/28,,47,0,1,984935,300,,
QJ00984970,,,UX14393,個,1,JPY,0,,2015/4/1,2018/10/31,,43,0,1,984970,100,,
QJ00985628,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,985628,100,,
QJ00987599,,,UX142H2,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,987599,200,,
QJ00988046,,,UX14403,個,1,JPY,0,,2015/4/1,2017/11/30,,32,0,1,988046,100,,
QJ00991583,,,UX14403,個,1,JPY,0,,2015/4/1,2019/4/30,,49,0,1,991583,100,,
QJ00992031,,,UXA40T2,個,1,JPY,0,,2015/5/1,2019/3/31,,47,0,1,992031,100,,
QJ00992080,,,UX14403,個,1,JPY,0,,2015/5/1,2017/11/30,,31,0,1,992080,100,,
QJ00992088,,,UX14403,個,1,JPY,0,,2015/5/1,2018/1/31,,33,0,1,992088,100,,
QJ00992094,,,UX14403,個,1,JPY,0,,2015/5/1,2018/4/30,,36,0,1,992094,100,,
QJ00992101,,,UX142A2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,992101,400,,
QJ00994564,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,994564,400,,
QJ00994569,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,994569,500,,
QJ00994592,,,UX14403,個,1,JPY,0,,2015/5/1,2018/4/30,,36,0,1,994592,200,,
QJ00996155,,,UX14393,個,1,JPY,0,,2015/5/1,2019/9/30,,53,0,1,996155,100,,
QJ00996343,,,UX14413,個,1,JPY,0,,2015/10/1,2019/9/30,,48,0,1,996343,900,,
QJ00999979,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,999979,1000,,
QJ01000992,,,UX14403,個,1,JPY,0,,2015/5/1,2018/4/30,,36,0,1,1000992,100,,
QJ01001305,,,UX14403,個,1,JPY,0,,2015/5/1,2018/7/31,,39,0,1,1001305,100,,
QJ01003041,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,1003041,900,,
QJ01003081,,,UX14383,個,1,JPY,0,,2015/4/1,2019/4/30,,49,0,1,1003081,100,,
QJ01004466,,,UX14393,個,1,JPY,0,,2015/5/1,2019/8/31,,52,0,1,1004466,100,,
QJ01004467,,,UX14403,個,1,JPY,0,,2015/5/1,2019/10/15,,53,0,1,1004467,100,,
QJ01004468,,,UX14403,個,1,JPY,0,,2015/5/1,2019/5/11,,48,0,1,1004468,100,,
QJ01004471,,,UX14403,個,1,JPY,0,,2015/5/1,2019/4/21,,48,0,1,1004471,100,,
QJ01004504,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,1004533,500,,
QJ01005093,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,1005093,100,,
QJ01005094,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,1005094,100,,
QJ01005924,,,UX14393,個,1,JPY,0,,2015/5/1,2018/8/31,,40,0,1,1005924,100,,
QJ01006448,,,UX14403,個,1,JPY,0,,2015/3/1,2018/7/31,,41,0,1,1006448,100,,
QJ01006481,,,UX14403,個,1,JPY,0,,2015/5/1,2017/10/30,,30,0,1,1006481,100,,
QJ01006556,,,UX14403,個,1,JPY,0,,2015/5/1,2017/12/31,,32,0,1,1006556,100,,
QJ01007371,,,UXA40T4,個,1,JPY,0,,2015/5/1,2019/2/28,,46,0,1,1007371,100,,
QJ01011174,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,1011174,700,,
QJ01012124,,,UX14393,個,1,JPY,0,,2015/6/1,2017/12/31,,31,0,1,1012124,100,,
QJ01014371,,,UX14403,個,1,JPY,0,,2015/6/1,2018/10/31,,41,0,1,1014371,100,,
QJ01014931,,,UX14393,個,1,JPY,0,,2015/6/1,2018/10/31,,41,0,1,1014931,200,,
QJ01015112,,,UX14393,個,1,JPY,0,,2015/5/14,2019/5/13,,48,0,1,1015112,100,,
QJ01016095,,,UX14413,個,1,JPY,0,,2015/6/1,2019/5/31,,48,0,1,1016095,500,,
QJ01016122,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,1016122,600,,
QJ01017125,,,UX14413,個,1,JPY,0,,2015/6/1,2018/10/31,,41,0,1,1017125,600,,
QJ01017174,,,UX14403,個,1,JPY,0,,2015/6/1,2018/5/31,,36,0,1,1017174,100,,
QJ01019458,,,UX14403,個,1,JPY,0,,2015/6/1,2019/3/31,,46,0,1,1019458,100,,
QJ01020680,,,UX14413,個,1,JPY,0,,2015/6/1,2019/5/31,,48,0,1,1020680,100,,
QJ01022338,,,UX14393,個,1,JPY,0,,2015/6/1,2019/1/31,,44,0,1,1022338,100,,
QJ01022436,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,1022436,1200,,
QJ01023256,,,UX14403,個,1,JPY,0,,2015/6/1,2019/7/25,,50,0,1,1023256,100,,
QJ01023257,,,UX14403,個,1,JPY,0,,2015/6/1,2019/3/31,,46,0,1,1023257,100,,
QJ01023441,,,UX142F2,個,1,JPY,0,,2015/5/1,2018/4/30,,36,0,1,1023441,500,,
QJ01023512,,,UX14403,個,1,JPY,0,,2015/5/27,2019/10/31,,53,0,1,1023512,100,,
QJ01024644,,,UX14393,個,1,JPY,0,,2015/6/1,2019/2/18,,45,0,1,1024644,200,,
QJ01027123,,,UX14383,個,1,JPY,0,,2015/4/1,2019/4/30,,49,0,1,1027123,100,,
QJ01028358,,,UX14403,個,1,JPY,0,,2015/7/1,2019/7/30,,49,0,1,1028358,100,,
QJ01029634,,,UX14383,個,1,JPY,0,,2015/6/1,2017/11/30,,30,0,1,1029634,100,,
QJ01029806,,,UX142A2,個,1,JPY,0,,2015/5/1,2018/4/30,,36,0,1,1029806,600,,
QJ01031017,,,UX14403,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,1031017,100,,
QJ01031701,,,UX14393,個,1,JPY,0,,2015/6/1,2019/3/31,,46,0,1,1031701,100,,
QJ01031837,,,UX14403,個,1,JPY,0,,2015/7/1,2017/11/30,,29,0,1,1031837,100,,
QJ01031972,,,UX14413,個,1,JPY,0,,2015/6/1,2019/5/31,,48,0,1,1031972,500,,
QJ01036426,,,UX14413,個,1,JPY,0,,2015/7/1,2019/6/30,,48,0,1,1036426,500,,
QJ01037276,,,UX14722,個,1,JPY,0,,2015/6/1,2018/5/31,,36,0,1,1037276,100,,
QJ01038260,,,UX14413,個,1,JPY,0,,2015/7/1,2019/6/30,,48,0,1,1046870,1400,,
QJ01039130,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,1039130,100,,
QJ01039630,,,UX14762,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,1039630,900,,
QJ01039630,,,UX14762,個,1,JPY,0,,2018/4/1,2019/3/31,,12,0,1,1039630,1000,,
QJ01039776,,,UX14413,個,1,JPY,0,,2015/6/1,2019/5/31,,48,0,1,1039776,100,,
QJ01039864,,,UX14413,個,1,JPY,0,,2015/7/1,2019/6/30,,48,0,1,1039864,100,,
QJ01041309,,,UX14393,個,1,JPY,0,,2015/7/1,2019/9/8,,50,0,1,1041309,200,,
QJ01043159,,,UX14403,個,1,JPY,0,,2015/6/1,2018/8/31,,39,0,1,1043159,100,,
QJ01044981,,,UX14403,個,1,JPY,0,,2015/6/1,2018/3/31,,34,0,1,1044981,100,,
QJ01045543,,,UX14393,個,1,JPY,0,,2015/7/1,2019/1/19,,43,0,1,1045543,100,,
QJ01045544,,,UX14393,個,1,JPY,0,,2015/7/1,2018/11/4,,40,0,1,1045544,100,,
QJ01046131,,,UX14403,個,1,JPY,0,,2015/6/1,2018/6/30,,37,0,1,1046131,100,,
QJ01047801,,,UX142N2,個,25,JPY,0,,2014/2/1,2019/1/31,,60,0,1,1049222,1300,,
QJ01047801,,,UX14373,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,1049222,1500,,
QJ01047801,,,UX14413,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,1049222,1600,,
QJ01048079,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,1048079,700,,
QJ01048137,,,UX14403,個,1,JPY,0,,2015/7/1,2019/8/29,,50,0,1,1048137,100,,
QJ01048909,,,UXA40T4,個,1,JPY,0,,2015/7/1,2019/8/31,,50,0,1,1048909,100,,
QJ01049048,,,UX142F2,個,1,JPY,0,,2015/1/1,2017/12/31,,36,0,1,1049048,400,,
QJ01049255,,,UX14403,個,1,JPY,0,,2015/6/1,2018/5/31,,36,0,1,1049255,100,,
QJ01050521,,,UX142A2,個,1,JPY,0,,2017/6/30,2018/6/29,,12,0,1,1050637,5900,,
QJ01050521,,,UX142A2,個,1,JPY,0,,2018/6/30,2019/6/29,,12,0,1,1050637,6000,,
QJ01050902,,,UX14403,個,1,JPY,0,,2015/7/1,2018/10/31,,40,0,1,1050902,100,,
QJ01051481,,,UX14403,個,1,JPY,0,,2015/6/23,2019/10/31,,52,0,1,1051481,100,,
QJ01054190,,,UX14393,個,1,JPY,0,,2015/7/1,2018/9/30,,39,0,1,1054190,100,,
QJ01054228,,,UX14413,個,1,JPY,0,,2015/9/1,2019/8/31,,48,0,1,1054228,700,,
QJ01055303,,,UX14383,個,1,JPY,0,,2015/7/1,2019/4/30,,46,0,1,1055303,100,,
QJ01055679,,,UX14393,個,1,JPY,0,,2015/7/1,2018/9/30,,39,0,1,1055679,100,,
QJ01059712,,,UX14383,個,1,JPY,0,,2015/7/1,2018/2/28,,32,0,1,1059712,100,,
QJ01060287,,,UX14393,個,1,JPY,0,,2015/8/1,2018/3/31,,32,0,1,1060287,100,,
QJ01060424,,,UX14403,個,1,JPY,0,,2015/8/1,2017/10/31,,27,0,1,1060424,100,,
QJ01063065,,,UX142C2,個,25,JPY,0,,2015/8/1,2018/4/30,,33,0,1,1063065,600,,
QJ01063065,,,UX142A2,個,1,JPY,0,,2015/8/1,2018/4/30,,33,0,1,1063065,700,,
QJ01063389,,,UX14722,個,1,JPY,0,,2015/8/1,2018/7/31,,36,0,1,1063389,400,,
QJ01065514,,,UX14413,個,1,JPY,0,,2015/8/1,2019/7/31,,48,0,1,1065514,100,,
QJ01065977,,,UX14403,個,1,JPY,0,,2015/7/1,2019/4/30,,46,0,1,1065977,100,,
QJ01066868,,,UX14403,個,1,JPY,0,,2015/8/1,2019/8/31,,49,0,1,1066868,100,,
QJ01066972,,,UX14403,個,1,JPY,0,,2015/4/1,2019/7/31,,52,0,1,1066972,100,,
QJ01070865,,,UX14403,個,1,JPY,0,,2015/8/1,2018/10/31,,39,0,1,1070865,100,,
QJ01083648,,,UX14373,個,1,JPY,0,,2015/6/1,2019/5/31,,48,0,1,1083648,100,,
QJ01084417,,,UX14413,個,1,JPY,0,,2015/8/1,2019/7/31,,48,0,1,1084417,500,,
QJ01084651,,,UX14383,個,1,JPY,0,,2015/8/1,2018/9/30,,38,0,1,1084651,100,,
QJ01087167,,,UX14455,個,1,JPY,0,,2017/8/26,2018/8/25,,12,0,1,1088052,4700,,
QJ01087167,,,UX14455,個,1,JPY,0,,2018/8/26,2019/8/25,,12,0,1,1088052,4800,,
QJ01088815,,,UX14413,個,1,JPY,0,,2015/8/1,2019/7/31,,48,0,1,1088815,400,,
QJ01090125,,,UX14413,個,1,JPY,0,,2015/8/1,2019/7/31,,48,0,1,1090125,100,,
QJ01092501,,,UX142F2,個,1,JPY,0,,2017/9/1,2018/8/31,,12,0,1,1092501,300,,
QJ01092501,,,UX142F2,個,1,JPY,0,,2018/9/1,2019/8/31,,12,0,1,1092501,400,,
QJ01097648,,,UX142F2,個,1,JPY,0,,2015/9/1,2017/10/31,,26,0,1,1097648,400,,
QJ01105770,,,UX14403,個,1,JPY,0,,2015/10/1,2018/10/31,,37,0,1,1105770,100,,
QJ01109044,,,UX14413,個,1,JPY,0,,2016/1/1,2019/12/31,,48,0,1,1114779,3100,,
QJ01114152,,,UX14393,個,1,JPY,0,,2015/10/1,2017/11/30,,26,0,1,1114152,100,,
QJ01114447,,,UX14383,個,1,JPY,0,,2015/10/1,2018/10/31,,37,0,1,1114447,100,,
QJ01116737,,,UX142H2,個,1,JPY,0,,2015/10/1,2019/9/30,,48,0,1,1118054,100,,
QJ01116737,,,UX142G2,個,1,JPY,0,,2015/10/1,2019/9/30,,48,0,1,1118054,500,,
QJ01116738,,,UX142G2,個,1,JPY,0,,2015/10/1,2019/9/30,,48,0,1,1116738,100,,
QJ01124647,,,UX14403,個,1,JPY,0,,2015/10/1,2019/3/31,,42,0,1,1124647,100,,
QJ01126475,,,UX14413,個,1,JPY,0,,2015/10/1,2019/9/30,,48,0,1,1126475,400,,
QJ01126475,,,UX14373,個,1,JPY,0,,2015/10/1,2019/9/30,,48,0,1,1126475,500,,
QJ01136276,,,UX14413,個,1,JPY,0,,2015/10/1,2019/9/30,,48,0,1,1136276,900,,
QJ01140894,,,UX142F2,個,1,JPY,0,,2016/11/1,2017/10/31,,12,0,1,1140894,700,,
QJ01142534,,,UX14393,個,1,JPY,0,,2015/11/1,2019/2/28,,40,0,1,1142534,100,,
QJ01142573,,,UX142A2,個,1,JPY,0,,2016/11/1,2017/10/31,,12,0,1,1142573,600,,
QJ01143406,,,UX142H2,個,1,JPY,0,,2015/11/1,2019/10/31,,48,0,1,1143406,700,,
QJ01143444,,,UX14722,個,1,JPY,0,,2015/11/1,2018/10/31,,36,0,1,1143444,500,,
QJ01150734,,,UX14722,個,1,JPY,0,,2015/11/1,2018/10/31,,36,0,1,1150734,100,,
QJ01151544,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,1151544,300,,
QJ01154482,,,UX14403,個,1,JPY,0,,2015/11/1,2017/10/31,,24,0,1,1154482,100,,
QJ01155667,,,UX14413,個,1,JPY,0,,2015/12/1,2019/11/30,,48,0,1,1155667,700,,
QJ01156784,,,UX14413,個,1,JPY,0,,2015/4/1,2019/3/31,,48,0,1,1156784,1200,,
QJ01157573,,,UX14782,個,1,JPY,0,,2015/12/1,2018/3/31,,28,0,1,1157573,200,,
